LoanID,ClienteID,Fecha,SaldoContable,CentroCosto
L00594,C00668,2025-11-01,132216,Barcelona
L00595,C04469,2025-11-01,98774,Valencia
L00596,C01146,2025-11-01,89144,Madrid
L00597,C04186,2025-11-01,282231,Madrid
L00598,C03720,2025-11-01,205209,Madrid
L00599,C02746,2025-11-01,180286,Sevilla
L00600,C00540,2025-11-01,182003,Valencia
L00601,C02780,2025-11-01,45777,Barcelona
L00602,C04965,2025-11-01,73325,Bilbao
L00603,C04137,2025-11-01,181848,Valencia
L00604,C04836,2025-11-01,154061,Bilbao
L00605,C03776,2025-11-01,184791,Valencia
L00606,C02509,2025-11-01,73329,Madrid
L00607,C02780,2025-11-01,153140,Valencia
L00608,C00925,2025-11-01,208349,Madrid
L00609,C02957,2025-11-01,142082,Barcelona
L00610,C01582,2025-11-01,49444,Barcelona
L00611,C03325,2025-11-01,288710,Madrid
L00612,C04486,2025-11-01,42856,Madrid
L00613,C00256,2025-11-01,237875,Barcelona
L00614,C04805,2025-11-01,121138,Sevilla
L00615,C01839,2025-11-01,160224,Madrid
L00616,C01945,2025-11-01,144645,Madrid
L00617,C00010,2025-11-01,8135,Sevilla
L00618,C02872,2025-11-01,150751,Barcelona
L00619,C00798,2025-11-01,284581,Bilbao
L00620,C04973,2025-11-01,271503,Barcelona
L00621,C01016,2025-11-01,244925,Sevilla
L00622,C01825,2025-11-01,81555,Madrid
L00623,C04470,2025-11-01,229043,Madrid
L00624,C03137,2025-11-01,127381,Sevilla
L00625,C02194,2025-11-01,220053,Bilbao
L00626,C00224,2025-11-01,248523,Valencia
L00627,C04949,2025-11-01,66264,Sevilla
L00628,C04159,2025-11-01,10866,Madrid
L00629,C03926,2025-11-01,167048,Sevilla
L00630,C04785,2025-11-01,39416,Barcelona
L00631,C04001,2025-11-01,124900,Barcelona
L00632,C01634,2025-11-01,109011,Barcelona
L00633,C02153,2025-11-01,104668,Madrid
L00634,C00511,2025-11-01,289352,Valencia
L00635,C00385,2025-11-01,181192,Madrid
L00636,C00405,2025-11-01,210407,Valencia
L00637,C04614,2025-11-01,99393,Madrid
L00638,C04572,2025-11-01,37312,Valencia
L00639,C02001,2025-11-01,290760,Madrid
L00640,C02757,2025-11-01,69304,Madrid
L00641,C01669,2025-11-01,282928,Madrid
L00642,C01461,2025-11-01,233107,Madrid
L00643,C03637,2025-11-01,70174,Madrid
L00644,C02725,2025-11-01,31927,Madrid
L00645,C04810,2025-11-01,109124,Barcelona
L00646,C04179,2025-11-01,93083,Madrid
L00647,C02049,2025-11-01,45159,Bilbao
L00648,C04147,2025-11-01,132954,Madrid
L00649,C04781,2025-11-01,122026,Valencia
L00650,C00717,2025-11-01,192482,Barcelona
L00651,C04545,2025-11-01,198626,Valencia
L00652,C04977,2025-11-01,186340,Madrid
L00653,C04584,2025-11-01,150384,Madrid
L00654,C01824,2025-11-01,270591,Sevilla
L00655,C02082,2025-11-01,65917,Barcelona
L00656,C03420,2025-11-01,153960,Barcelona
L00657,C01575,2025-11-01,131840,Barcelona
L00658,C00250,2025-11-01,233677,Barcelona
L00659,C00674,2025-11-01,141742,Sevilla
L00660,C04534,2025-11-01,198481,Valencia
L00661,C02166,2025-11-01,239338,Barcelona
L00662,C00771,2025-11-01,42457,Sevilla
L00663,C03963,2025-11-01,227887,Barcelona
L00664,C04364,2025-11-01,282083,Valencia
L00665,C01985,2025-11-01,101144,Sevilla
L00666,C01078,2025-11-01,189634,Barcelona
L00667,C00236,2025-11-01,123036,Sevilla
L00668,C00389,2025-11-01,165224,Valencia
L00669,C03038,2025-11-01,151903,Barcelona
L00670,C04859,2025-11-01,224367,Sevilla
L00671,C01849,2025-11-01,5728,Madrid
L00672,C04720,2025-11-01,238571,Valencia
L00673,C02815,2025-11-01,157782,Madrid
L00674,C03375,2025-11-01,48467,Madrid
L00675,C03279,2025-11-01,288582,Valencia
L00676,C01253,2025-11-01,22470,Barcelona
L00677,C03982,2025-11-01,250282,Madrid
L00678,C04674,2025-11-01,187901,Bilbao
L00679,C02123,2025-11-01,26536,Barcelona
L00680,C04531,2025-11-01,152821,Valencia
L00681,C02151,2025-11-01,20835,Barcelona
L00682,C04860,2025-11-01,83173,Madrid
L00683,C01330,2025-11-01,39033,Valencia
L00684,C01359,2025-11-01,190372,Barcelona
L00685,C02483,2025-11-01,50958,Barcelona
L00686,C04543,2025-11-01,272005,Madrid
L00687,C02018,2025-11-01,169456,Madrid
L00688,C01332,2025-11-01,71953,Sevilla
L00689,C04345,2025-11-01,214925,Madrid
L00690,C04262,2025-11-01,184662,Madrid
L00691,C01359,2025-11-01,247641,Madrid
L00692,C04638,2025-11-01,9161,Sevilla
L00693,C04855,2025-11-01,285828,Valencia
L00694,C03178,2025-11-01,186648,Sevilla
L00695,C02129,2025-11-01,270353,Bilbao
L00696,C02181,2025-11-01,161203,Bilbao
L00697,C04893,2025-11-01,41303,Barcelona
L00698,C00138,2025-11-01,183474,Barcelona
L00699,C03473,2025-11-01,41032,Sevilla
L00700,C02833,2025-11-01,34258,Barcelona
L00701,C03580,2025-11-01,195014,Madrid
L00702,C03032,2025-11-01,11477,Barcelona
L00703,C04165,2025-11-01,234777,Valencia
L00704,C02594,2025-11-01,230368,Madrid
L00705,C04301,2025-11-01,31103,Sevilla
L00706,C03819,2025-11-01,180979,Sevilla
L00707,C04139,2025-11-01,53571,Madrid
L00708,C03824,2025-11-01,251755,Madrid
L00709,C04043,2025-11-01,79488,Madrid
L00710,C01907,2025-11-01,214693,Barcelona
L00711,C00761,2025-11-01,227146,Barcelona
L00712,C03446,2025-11-01,113138,Barcelona
L00713,C00900,2025-11-01,177759,Sevilla
L00714,C04456,2025-11-01,205642,Madrid
L00715,C02948,2025-11-01,290457,Valencia
L00716,C01720,2025-11-01,161141,Barcelona
L00717,C00281,2025-11-01,192006,Valencia
L00718,C03267,2025-11-01,279223,Barcelona
L00719,C01888,2025-11-01,161724,Barcelona
L00720,C03267,2025-11-01,244646,Madrid
L00721,C00667,2025-11-01,213565,Madrid
L00722,C04189,2025-11-01,17769,Barcelona
L00723,C00672,2025-11-01,256153,Barcelona
L00724,C01970,2025-11-01,171218,Madrid
L00725,C04157,2025-11-01,142472,Sevilla
L00726,C03123,2025-11-01,237560,Bilbao
L00727,C04700,2025-11-01,290829,Valencia
L00728,C04778,2025-11-01,200165,Madrid
L00729,C03901,2025-11-01,215613,Valencia
L00730,C00524,2025-11-01,45827,Madrid
L00731,C02394,2025-11-01,56940,Valencia
L00732,C03118,2025-11-01,12542,Barcelona
L00733,C02594,2025-11-01,93456,Madrid
L00734,C01969,2025-11-01,292814,Madrid
L00735,C01754,2025-11-01,257553,Barcelona
L00736,C02297,2025-11-01,87534,Valencia
L00737,C02262,2025-11-01,142010,Madrid
L00738,C02287,2025-11-01,67649,Madrid
L00739,C04203,2025-11-01,110207,Madrid
L00740,C02879,2025-11-01,107376,Valencia
L00741,C04144,2025-11-01,126482,Barcelona
L00742,C03645,2025-11-01,274966,Bilbao
L00743,C04433,2025-11-01,20840,Valencia
L00744,C02056,2025-11-01,3921,Sevilla
L00745,C04721,2025-11-01,75175,Madrid
L00746,C01277,2025-11-01,268523,Madrid
L00747,C02767,2025-11-01,61808,Barcelona
L00748,C00303,2025-11-01,226065,Madrid
L00749,C00639,2025-11-01,78421,Sevilla
L00750,C00056,2025-11-01,64739,Sevilla
L00751,C04822,2025-11-01,100691,Madrid
L00752,C00526,2025-11-01,25343,Sevilla
L00753,C04570,2025-11-01,37241,Madrid
L00754,C04124,2025-11-01,292178,Madrid
L00755,C02126,2025-11-01,121383,Madrid
L00756,C03288,2025-11-01,23495,Barcelona
L00757,C00365,2025-11-01,90534,Sevilla
L00758,C04622,2025-11-01,12986,Madrid
L00759,C04979,2025-11-01,66760,Sevilla
L00760,C01647,2025-11-01,100210,Madrid
L00761,C00919,2025-11-01,120895,Bilbao
L00762,C02798,2025-11-01,208616,Sevilla
L00763,C01532,2025-11-01,209351,Valencia
L00764,C03346,2025-11-01,249756,Valencia
L00765,C01907,2025-11-01,89771,Madrid
L00766,C03087,2025-11-01,208443,Madrid
L00767,C04581,2025-11-01,243953,Barcelona
L00768,C02076,2025-11-01,180077,Barcelona
L00769,C00714,2025-11-01,241553,Valencia
L00770,C01063,2025-11-01,175311,Madrid
L00771,C01977,2025-11-01,3106,Valencia
L00772,C01297,2025-11-01,243386,Valencia
L00773,C00126,2025-11-01,271510,Madrid
L00774,C04633,2025-11-01,102716,Sevilla
L00775,C03597,2025-11-01,3829,Barcelona
L00776,C03284,2025-11-01,85559,Madrid
L00777,C01604,2025-11-01,225737,Madrid
L00778,C00067,2025-11-01,51727,Madrid
L00779,C00233,2025-11-01,287853,Madrid
L00780,C02157,2025-11-01,11038,Valencia
L00781,C01170,2025-11-01,236126,Bilbao
L00782,C02159,2025-11-01,254943,Sevilla
L00783,C04207,2025-11-01,82250,Barcelona
L00784,C01494,2025-11-01,288856,Sevilla
L00785,C04719,2025-11-01,264080,Bilbao
L00786,C04008,2025-11-01,21596,Madrid
L00787,C02473,2025-11-01,124604,Bilbao
L00788,C02661,2025-11-01,237822,Bilbao
L00789,C02740,2025-11-01,110803,Sevilla
L00790,C01762,2025-11-01,244868,Barcelona
L00791,C03515,2025-11-01,84745,Valencia
L00792,C01976,2025-11-01,127974,Barcelona
L00793,C02363,2025-11-01,290347,Bilbao
L00794,C00877,2025-11-01,50597,Madrid
L00795,C03813,2025-11-01,114747,Sevilla
L00796,C03449,2025-11-01,41564,Madrid
L00797,C01313,2025-11-01,37919,Madrid
L00798,C01461,2025-11-01,130411,Bilbao
L00799,C02710,2025-11-01,9260,Sevilla
L00800,C02325,2025-11-01,46961,Barcelona
L00801,C01734,2025-11-01,91395,Bilbao
L00802,C01606,2025-11-01,35762,Sevilla
L00803,C02564,2025-11-01,89070,Bilbao
L00804,C03422,2025-11-01,14546,Valencia
L00805,C03518,2025-11-01,303600,Bilbao
L00806,C02398,2025-11-01,167871,Sevilla
L00807,C03736,2025-11-01,12552,Bilbao
L00808,C02871,2025-11-01,100369,Madrid
L00809,C01161,2025-11-01,267432,Barcelona
L00810,C04855,2025-11-01,189589,Sevilla
L00811,C00243,2025-11-01,235514,Valencia
L00812,C02591,2025-11-01,214148,Sevilla
L00813,C01064,2025-11-01,145182,Bilbao
L00814,C04325,2025-11-01,244596,Sevilla
L00815,C02596,2025-11-01,195728,Barcelona
L00816,C00920,2025-11-01,123968,Madrid
L00817,C00006,2025-11-01,56652,Madrid
L00818,C00468,2025-11-01,21523,Valencia
L00819,C04171,2025-11-01,151069,Madrid
L00820,C00004,2025-11-01,184519,Madrid
L00821,C00646,2025-11-01,215511,Barcelona
L00822,C00118,2025-11-01,193925,Sevilla
L00823,C02929,2025-11-01,219387,Madrid
L00824,C02552,2025-11-01,199387,Madrid
L00825,C04290,2025-11-01,116967,Valencia
L00826,C00847,2025-11-01,130112,Madrid
L00827,C02763,2025-11-01,69711,Madrid
L00828,C01142,2025-11-01,111262,Madrid
L00829,C01811,2025-11-01,18233,Valencia
L00830,C00724,2025-11-01,215099,Madrid
L00831,C00225,2025-11-01,130065,Bilbao
L00832,C04628,2025-11-01,29831,Madrid
L00833,C04209,2025-11-01,150132,Bilbao
L00834,C04655,2025-11-01,252599,Sevilla
L00835,C02049,2025-11-01,16491,Sevilla
L00836,C04750,2025-11-01,30448,Madrid
L00837,C04416,2025-11-01,59515,Valencia
L00838,C01574,2025-11-01,239607,Sevilla
L00839,C01829,2025-11-01,106039,Valencia
L00840,C01918,2025-11-01,210221,Valencia
L00841,C04235,2025-11-01,44504,Madrid
L00842,C02027,2025-11-01,30260,Barcelona
L00843,C03745,2025-11-01,218392,Madrid
L00844,C00902,2025-11-01,229262,Bilbao
L00845,C04786,2025-11-01,49826,Valencia
L00846,C02040,2025-11-01,260175,Madrid
L00847,C00010,2025-11-01,259152,Barcelona
L00848,C00261,2025-11-01,239311,Valencia
L00849,C01674,2025-11-01,11286,Madrid
L00850,C02220,2025-11-01,251767,Valencia
L00851,C02061,2025-11-01,89222,Madrid
L00852,C03714,2025-11-01,148417,Barcelona
L00853,C01620,2025-11-01,277198,Valencia
L00854,C00321,2025-11-01,68860,Barcelona
L00855,C01343,2025-11-01,249421,Barcelona
L00856,C02377,2025-11-01,256050,Sevilla
L00857,C02833,2025-11-01,145770,Barcelona
L00858,C02825,2025-11-01,140403,Valencia
L00859,C01995,2025-11-01,70997,Sevilla
L00860,C02959,2025-11-01,95085,Madrid
L00861,C02039,2025-11-01,265006,Madrid
L00862,C03491,2025-11-01,160785,Sevilla
L00863,C03678,2025-11-01,34947,Valencia
L00864,C01119,2025-11-01,125687,Sevilla
L00865,C01605,2025-11-01,56289,Madrid
L00866,C04028,2025-11-01,174136,Sevilla
L00867,C00236,2025-11-01,13608,Madrid
L00868,C01970,2025-11-01,234751,Sevilla
L00869,C04430,2025-11-01,186380,Sevilla
L00870,C01909,2025-11-01,212220,Valencia
L00871,C00376,2025-11-01,64117,Valencia
L00872,C03531,2025-11-01,242276,Barcelona
L00873,C02636,2025-11-01,215729,Madrid
L00874,C01571,2025-11-01,146194,Barcelona
L00875,C02561,2025-11-01,116133,Valencia
L00876,C03392,2025-11-01,77404,Bilbao
L00877,C02966,2025-11-01,236787,Sevilla
L00878,C03644,2025-11-01,238864,Barcelona
L00879,C03851,2025-11-01,87310,Valencia
L00880,C00873,2025-11-01,87681,Madrid
L00881,C01253,2025-11-01,109297,Barcelona
L00882,C01315,2025-11-01,82925,Barcelona
L00883,C04821,2025-11-01,258777,Bilbao
L00884,C02899,2025-11-01,71433,Barcelona
L00885,C00078,2025-11-01,47183,Madrid
L00886,C02622,2025-11-01,73576,Madrid
L00887,C04228,2025-11-01,252938,Valencia
L00888,C00601,2025-11-01,168720,Madrid
L00889,C01066,2025-11-01,80776,Sevilla
L00890,C02137,2025-11-01,151614,Barcelona
L00891,C02450,2025-11-01,255763,Barcelona
L00892,C02344,2025-11-01,50083,Sevilla
L00893,C01864,2025-11-01,197791,Barcelona
L00894,C01319,2025-11-01,165388,Valencia
L00895,C04712,2025-11-01,26079,Valencia
L00896,C03598,2025-11-01,277597,Valencia
L00897,C03763,2025-11-01,209052,Sevilla
L00898,C04671,2025-11-01,177661,Sevilla
L00899,C02191,2025-11-01,274292,Valencia
L00900,C00993,2025-11-01,214831,Bilbao
L00901,C02713,2025-11-01,199723,Madrid
L00902,C02193,2025-11-01,89710,Bilbao
L00903,C01249,2025-11-01,295740,Madrid
L00904,C03055,2025-11-01,33636,Madrid
L00905,C04599,2025-11-01,196060,Sevilla
L00906,C04034,2025-11-01,265529,Barcelona
L00907,C01998,2025-11-01,158789,Barcelona
L00908,C04917,2025-11-01,172244,Madrid
L00909,C03688,2025-11-01,223617,Madrid
L00910,C02152,2025-11-01,72035,Madrid
L00911,C04019,2025-11-01,134462,Madrid
L00912,C03111,2025-11-01,303440,Valencia
L00913,C01971,2025-11-01,160146,Valencia
L00914,C00198,2025-11-01,88007,Valencia
L00915,C02627,2025-11-01,268344,Barcelona
L00916,C01203,2025-11-01,254926,Bilbao
L00917,C02036,2025-11-01,135762,Barcelona
L00918,C00478,2025-11-01,286528,Madrid
L00919,C01255,2025-11-01,245033,Bilbao
L00920,C00923,2025-11-01,284860,Barcelona
L00921,C00420,2025-11-01,58407,Bilbao
L00922,C02205,2025-11-01,84948,Barcelona
L00923,C02598,2025-11-01,189052,Sevilla
L00924,C01121,2025-11-01,64702,Madrid
L00925,C03069,2025-11-01,155783,Sevilla
L00926,C00951,2025-11-01,56708,Madrid
L00927,C02337,2025-11-01,114442,Madrid
L00928,C02244,2025-11-01,143887,Madrid
L00929,C02646,2025-11-01,10697,Valencia
L00930,C01858,2025-11-01,199879,Madrid
L00931,C04613,2025-11-01,31248,Bilbao
L00932,C01866,2025-11-01,172686,Sevilla
L00933,C02913,2025-11-01,129086,Sevilla
L00934,C02854,2025-11-01,191209,Sevilla
L00935,C04911,2025-11-01,280208,Sevilla
L00936,C03229,2025-11-01,37461,Sevilla
L00937,C03720,2025-11-01,75057,Bilbao
L00938,C03229,2025-11-01,55998,Bilbao
L00939,C02372,2025-11-01,263412,Madrid
L00940,C02892,2025-11-01,155778,Madrid
L00941,C03757,2025-11-01,124106,Valencia
L00942,C04226,2025-11-01,78432,Madrid
L00943,C00095,2025-11-01,33981,Madrid
L00944,C02675,2025-11-01,48389,Sevilla
L00945,C01956,2025-11-01,210286,Valencia
L00946,C00794,2025-11-01,92913,Valencia
L00947,C01835,2025-11-01,177110,Bilbao
L00948,C02117,2025-11-01,152613,Valencia
L00949,C04107,2025-11-01,284754,Barcelona
L00950,C03326,2025-11-01,29746,Madrid
L00951,C02920,2025-11-01,278805,Barcelona
L00952,C02598,2025-11-01,145576,Madrid
L00953,C03206,2025-11-01,164854,Madrid
L00954,C04808,2025-11-01,60528,Madrid
L00955,C00815,2025-11-01,233004,Sevilla
L00956,C00346,2025-11-01,206925,Valencia
L00957,C02350,2025-11-01,223433,Valencia
L00958,C00363,2025-11-01,252472,Bilbao
L00959,C02444,2025-11-01,285199,Madrid
L00960,C02266,2025-11-01,296160,Valencia
L00961,C02189,2025-11-01,7465,Madrid
L00962,C03006,2025-11-01,275914,Sevilla
L00963,C03282,2025-11-01,192901,Barcelona
L00964,C00985,2025-11-01,96925,Madrid
L00965,C01640,2025-11-01,111192,Madrid
L00966,C00828,2025-11-01,242686,Sevilla
L00967,C02731,2025-11-01,83166,Madrid
L00968,C03532,2025-11-01,296635,Bilbao
L00969,C04452,2025-11-01,123810,Barcelona
L00970,C02936,2025-11-01,151841,Madrid
L00971,C03877,2025-11-01,100241,Barcelona
L00972,C00127,2025-11-01,17767,Barcelona
L00973,C03178,2025-11-01,147874,Barcelona
L00974,C03057,2025-11-01,192593,Valencia
L00975,C00604,2025-11-01,121658,Barcelona
L00976,C03450,2025-11-01,43607,Barcelona
L00977,C04147,2025-11-01,77476,Madrid
L00978,C03534,2025-11-01,81353,Barcelona
L00979,C03368,2025-11-01,105386,Barcelona
L00980,C03369,2025-11-01,60560,Valencia
L00981,C03798,2025-11-01,66712,Madrid
L00982,C01793,2025-11-01,213845,Sevilla
L00983,C02862,2025-11-01,18528,Valencia
L00984,C03477,2025-11-01,137852,Madrid
L00985,C03418,2025-11-01,102468,Barcelona
L00986,C01646,2025-11-01,188800,Bilbao
L00987,C01206,2025-11-01,168553,Madrid
L00988,C03031,2025-11-01,54449,Sevilla
L00989,C02873,2025-11-01,290762,Barcelona
L00990,C03073,2025-11-01,96530,Valencia
L00991,C01855,2025-11-01,162831,Valencia
L00992,C04022,2025-11-01,260079,Barcelona
L00993,C04663,2025-11-01,219414,Madrid
L00994,C02709,2025-11-01,133853,Bilbao
L00995,C03503,2025-11-01,208864,Valencia
L00996,C01333,2025-11-01,241370,Valencia
L00997,C00202,2025-11-01,94526,Barcelona
L00998,C03508,2025-11-01,93877,Barcelona
L00999,C04213,2025-11-01,191232,Sevilla
L01000,C00575,2025-11-01,257347,Madrid
L01001,C00537,2025-11-01,8680,Sevilla
L01002,C01626,2025-11-01,115738,Madrid
L01003,C02123,2025-11-01,272002,Valencia
L01004,C00386,2025-11-01,11689,Barcelona
L01005,C03282,2025-11-01,249449,Valencia
L01006,C00475,2025-11-01,66250,Madrid
L01007,C00418,2025-11-01,133866,Valencia
L01008,C03601,2025-11-01,109785,Sevilla
L01009,C00955,2025-11-01,197584,Barcelona
L01010,C04972,2025-11-01,106546,Madrid
L01011,C04859,2025-11-01,235863,Madrid
L01012,C01206,2025-11-01,234139,Valencia
L01013,C04760,2025-11-01,20564,Madrid
L01014,C04121,2025-11-01,276421,Madrid
L01015,C01991,2025-11-01,208874,Barcelona
L01016,C04806,2025-11-01,254298,Madrid
L01017,C03573,2025-11-01,216715,Madrid
L01018,C04381,2025-11-01,90773,Barcelona
L01019,C04159,2025-11-01,52151,Madrid
L01020,C04758,2025-11-01,133886,Madrid
L01021,C02714,2025-11-01,121881,Barcelona
L01022,C02204,2025-11-01,294101,Madrid
L01023,C03121,2025-11-01,10322,Madrid
L01024,C00967,2025-11-01,142920,Valencia
L01025,C04945,2025-11-01,238299,Valencia
L01026,C03433,2025-11-01,260535,Madrid
L01027,C00689,2025-11-01,280384,Valencia
L01028,C04244,2025-11-01,199963,Bilbao
L01029,C03702,2025-11-01,61077,Bilbao
L01030,C00342,2025-11-01,135842,Barcelona
L01031,C01725,2025-11-01,256081,Madrid
L01032,C04423,2025-11-01,275388,Barcelona
L01033,C01793,2025-11-01,296222,Madrid
L01034,C01760,2025-11-01,170134,Barcelona
L01035,C03213,2025-11-01,30136,Bilbao
L01036,C00990,2025-11-01,247672,Barcelona
L01037,C02263,2025-11-01,14609,Valencia
L01038,C02483,2025-11-01,144757,Madrid
L01039,C00952,2025-11-01,113715,Madrid
L01040,C00723,2025-11-01,120890,Bilbao
L01041,C03390,2025-11-01,149984,Barcelona
L01042,C02080,2025-11-01,223653,Madrid
L01043,C02718,2025-11-01,57738,Valencia
L01044,C02333,2025-11-01,71724,Valencia
L01045,C03377,2025-11-01,189709,Madrid
L01046,C04525,2025-11-01,235237,Barcelona
L01047,C01501,2025-11-01,229349,Barcelona
L01048,C00286,2025-11-01,248846,Barcelona
L01049,C03496,2025-11-01,190295,Madrid
L01050,C02066,2025-11-01,276329,Barcelona
L01051,C00769,2025-11-01,103949,Madrid
L01052,C03058,2025-11-01,252797,Sevilla
L01053,C04290,2025-11-01,15383,Valencia
L01054,C02162,2025-11-01,264772,Bilbao
L01055,C03294,2025-11-01,101214,Valencia
L01056,C00947,2025-11-01,265289,Madrid
L01057,C04927,2025-11-01,259336,Barcelona
L01058,C03336,2025-11-01,203193,Valencia
L01059,C04151,2025-11-01,51294,Barcelona
L01060,C04896,2025-11-01,298902,Valencia
L01061,C04874,2025-11-01,210251,Madrid
L01062,C01482,2025-11-01,155735,Sevilla
L01063,C01902,2025-11-01,52027,Bilbao
L01064,C03452,2025-11-01,117734,Barcelona
L01065,C04065,2025-11-01,246293,Sevilla
L01066,C00055,2025-11-01,76058,Madrid
L01067,C01824,2025-11-01,251863,Madrid
L01068,C03463,2025-11-01,40692,Barcelona
L01069,C03080,2025-11-01,24155,Barcelona
L01070,C00833,2025-11-01,268543,Valencia
L01071,C04409,2025-11-01,240750,Valencia
L01072,C02807,2025-11-01,189013,Madrid
L01073,C02491,2025-11-01,142608,Madrid
L01074,C00328,2025-11-01,296437,Madrid
L01075,C03311,2025-11-01,237312,Bilbao
L01076,C03301,2025-11-01,104198,Valencia
L01077,C03676,2025-11-01,252602,Sevilla
L01078,C03055,2025-11-01,160136,Barcelona
L01079,C02144,2025-11-01,288769,Madrid
L01080,C01312,2025-11-01,274346,Valencia
L01081,C03192,2025-11-01,177011,Barcelona
L01082,C02539,2025-11-01,69377,Barcelona
L01083,C03984,2025-11-01,289946,Barcelona
L01084,C04548,2025-11-01,118042,Valencia
L01085,C00165,2025-11-01,161607,Valencia
L01086,C04278,2025-11-01,147878,Madrid
L01087,C00823,2025-11-01,73506,Sevilla
L01088,C00944,2025-11-01,96895,Valencia
L01089,C04426,2025-11-01,156122,Barcelona
L01090,C00775,2025-11-01,283253,Valencia
L01091,C02199,2025-11-01,195217,Madrid
L01092,C03157,2025-11-01,13361,Bilbao
L01093,C04243,2025-11-01,64857,Madrid
L01094,C03696,2025-11-01,221772,Madrid
L01095,C03453,2025-11-01,226493,Sevilla
L01096,C00915,2025-11-01,101361,Barcelona
L01097,C01309,2025-11-01,176203,Sevilla
L01098,C04178,2025-11-01,58360,Barcelona
L01099,C00514,2025-11-01,42005,Valencia
L01100,C01921,2025-11-01,240327,Madrid
L01101,C03595,2025-11-01,206397,Valencia
L01102,C04842,2025-11-01,126001,Madrid
L01103,C01410,2025-11-01,212865,Sevilla
L01104,C04803,2025-11-01,139248,Barcelona
L01105,C04567,2025-11-01,27935,Barcelona
L01106,C03191,2025-11-01,187682,Madrid
L01107,C04492,2025-11-01,184975,Bilbao
L01108,C01556,2025-11-01,281180,Sevilla
L01109,C00805,2025-11-01,228302,Barcelona
L01110,C01280,2025-11-01,120732,Bilbao
L01111,C03578,2025-11-01,84550,Bilbao
L01112,C02902,2025-11-01,252975,Barcelona
L01113,C01388,2025-11-01,34180,Madrid
L01114,C04689,2025-11-01,278427,Barcelona
L01115,C02762,2025-11-01,296675,Barcelona
L01116,C02680,2025-11-01,284784,Barcelona
L01117,C02107,2025-11-01,17582,Bilbao
L01118,C04224,2025-11-01,41844,Madrid
L01119,C04832,2025-11-01,181993,Sevilla
L01120,C02769,2025-11-01,30463,Bilbao
L01121,C03954,2025-11-01,18457,Sevilla
L01122,C03187,2025-11-01,259035,Barcelona
L01123,C03281,2025-11-01,156086,Valencia
L01124,C02574,2025-11-01,251574,Sevilla
L01125,C04617,2025-11-01,291392,Madrid
L01126,C02600,2025-11-01,81668,Valencia
