LoanID,missing_PD,missing_LGD,missing_EAD,negative_saldo,negative_importe_aprobado,inconsistent_provision,missing_centro_costo,any_quality_issue
L00694,False,False,False,False,False,False,False,False
L00695,False,False,False,False,False,False,False,False
L00696,False,False,False,False,False,False,False,False
L00697,False,False,False,False,False,False,False,False
L00698,False,False,False,False,False,False,False,False
L00699,False,False,False,False,False,False,False,False
L00700,False,False,False,False,False,False,False,False
L00701,False,False,False,False,False,False,False,False
L00702,False,False,False,False,False,False,False,False
L00703,False,False,False,False,False,False,False,False
L00704,False,False,False,False,False,False,False,False
L00705,False,False,False,False,False,False,False,False
L00706,False,False,False,False,False,False,False,False
L00707,False,False,False,False,False,False,False,False
L00708,False,False,False,False,False,False,False,False
L00709,False,False,False,False,False,False,False,False
L00710,False,False,False,False,False,False,False,False
L00711,False,False,False,False,False,False,False,False
L00712,False,False,False,False,False,False,False,False
L00713,False,False,False,False,False,False,False,False
L00714,False,False,False,False,False,False,False,False
L00715,False,False,False,False,False,False,False,False
L00716,False,False,False,False,False,False,False,False
L00717,False,False,False,False,False,False,False,False
L00718,False,False,False,False,False,False,False,False
L00719,False,False,False,False,False,False,False,False
L00720,False,False,False,False,False,False,False,False
L00721,False,False,False,False,False,False,False,False
L00722,False,False,False,False,False,False,False,False
L00723,False,False,False,False,False,False,False,False
L00724,False,False,False,False,False,False,False,False
L00725,False,False,False,False,False,False,False,False
L00726,False,False,False,False,False,False,False,False
L00727,False,False,False,False,False,False,False,False
L00728,False,False,False,False,False,False,False,False
L00729,False,False,False,False,False,False,False,False
L00730,False,False,False,False,False,False,False,False
L00731,False,False,False,False,False,False,False,False
L00732,False,False,False,False,False,False,False,False
L00733,False,False,False,False,False,False,False,False
L00734,False,False,False,False,False,False,False,False
L00735,False,False,False,False,False,False,False,False
L00736,False,False,False,False,False,False,False,False
L00737,False,False,False,False,False,False,False,False
L00738,False,False,False,False,False,False,False,False
L00739,False,False,False,False,False,False,False,False
L00740,False,False,False,False,False,False,False,False
L00741,False,False,False,False,False,False,False,False
L00742,False,False,False,False,False,False,False,False
L00743,False,False,False,False,False,False,False,False
L00744,False,False,False,False,False,False,False,False
L00745,False,False,False,False,False,False,False,False
L00746,False,False,False,False,False,False,False,False
L00747,False,False,False,False,False,False,False,False
L00748,False,False,False,False,False,False,False,False
L00749,False,False,False,False,False,False,False,False
L00750,False,False,False,False,False,False,False,False
L00751,False,False,False,False,False,False,False,False
L00752,False,False,False,False,False,False,False,False
L00753,False,False,False,False,False,False,False,False
L00754,False,False,False,False,False,False,False,False
L00755,False,False,False,False,False,False,False,False
L00756,False,False,False,False,False,False,False,False
L00757,False,False,False,False,False,False,False,False
L00758,False,False,False,False,False,False,False,False
L00759,False,False,False,False,False,False,False,False
L00760,False,False,False,False,False,False,False,False
L00761,False,False,False,False,False,False,False,False
L00762,False,False,False,False,False,False,False,False
L00763,False,False,False,False,False,False,False,False
L00764,False,False,False,False,False,False,False,False
L00765,False,False,False,False,False,False,False,False
L00766,False,False,False,False,False,False,False,False
L00767,False,False,False,False,False,False,False,False
L00768,False,False,False,False,False,False,False,False
L00769,False,False,False,False,False,False,False,False
L00770,False,False,False,False,False,False,False,False
L00771,False,False,False,False,False,False,False,False
L00772,False,False,False,False,False,False,False,False
L00773,False,False,False,False,False,False,False,False
L00774,False,False,False,False,False,False,False,False
L00775,False,False,False,False,False,False,False,False
L00776,False,False,False,False,False,False,False,False
L00777,False,False,False,False,False,False,False,False
L00778,False,False,False,False,False,False,False,False
L00779,False,False,False,False,False,False,False,False
L00780,False,False,False,False,False,False,False,False
L00781,False,False,False,False,False,False,False,False
L00782,False,False,False,False,False,False,False,False
L00783,False,False,False,False,False,False,False,False
L00784,False,False,False,False,False,False,False,False
L00785,False,False,False,False,False,False,False,False
L00786,False,False,False,False,False,False,False,False
L00787,False,False,False,False,False,False,False,False
L00788,False,False,False,False,False,False,False,False
L00789,False,False,False,False,False,False,False,False
L00790,False,False,False,False,False,False,False,False
L00791,False,False,False,False,False,False,False,False
L00792,False,False,False,False,False,False,False,False
L00793,False,False,False,False,False,False,False,False
L00794,False,False,False,False,False,False,False,False
L00795,False,False,False,False,False,False,False,False
L00796,False,False,False,False,False,False,False,False
L00797,False,False,False,False,False,False,False,False
L00798,False,False,False,False,False,False,False,False
L00799,False,False,False,False,False,False,False,False
L00800,False,False,False,False,False,False,False,False
L00801,False,False,False,False,False,False,False,False
L00802,False,False,False,False,False,False,False,False
L00803,False,False,False,False,False,False,False,False
L00804,False,False,False,False,False,False,False,False
L00805,False,False,False,False,False,False,False,False
L00806,False,False,False,False,False,False,False,False
L00807,False,False,False,False,False,False,False,False
L00808,False,False,False,False,False,False,False,False
L00809,False,False,False,False,False,False,False,False
L00810,False,False,False,False,False,False,False,False
L00811,False,False,False,False,False,False,False,False
L00812,False,False,False,False,False,False,False,False
L00813,False,False,False,False,False,False,False,False
L00814,False,False,False,False,False,False,False,False
L00815,False,False,False,False,False,False,False,False
L00816,False,False,False,False,False,False,False,False
